int_no;x;y;rue_1;rue_2;street_1;street_2;date_;all_pedest;pi;fi;fli;fri;fti;cli;cri;cti;acc;ln_pi;ln_fi;ln_fli;ln_fri;ln_fti;ln_cli;ln_cri;ln_cti;tot_crossw;number_of_;avg_crossw;tot_road_w;median;green_stra;half_phase;any_ped_pr;ped_countd;lt_protect;lt_restric;lt_prot_re;parking;north_veh;north_ped;east_veh;east_ped;south_veh;south_ped;west_veh;west_ped;total_lane;of_exclusi;any_exclus;commercial;curb_exten;all_red_an;new_half_r;distdt;ln_distdt;traffic_10000;ped_100;borough;;
8891;294916.625;5051620.5;Henri-Bourassa;Salk;Henri-Bourassa;Salk;29/04/2009;0;1811.28063964844;46182.109375;1675.5458984375;1042.083984375;43464.48046875;776717.125;476449.3125;44276692;2;7.50178909301758;10.7403478622437;7.42389392852783;6.94897794723511;10.6796989440918;13.5628318786621;13.0741167068481;17.6059684753418;94.8000030517578;4;23.7000007629395;73.1999969482422;1;0;0;0;0;1;0;1;0;1304.0712890625;247.963165283203;22163.345703125;706.120239257812;1045.99426269531;538.621948242188;21668.69921875;318.5751953125;8;2;1;3;0;0;0;12191.5556640625;9.40849876403809;4.6182107925415;18.1128063201904;MontrÚal-Nord;;
736;300528.15625;5044622;Hochelaga;Moreau;Hochelaga;Moreau;29/04/2009;0;2556.81225585938;17390.875;1083.14172363281;641.282409667969;15666.451171875;900922.25;455461.625;12041480;3;7.84651708602905;9.76370143890381;6.98762083053589;6.46346998214722;9.65927696228027;13.7111740112305;13.0290670394897;16.3038673400879;64.8000030517578;4;16.2000007629395;53.4000015258789;0;0;0;0;0;1;1;1;1;1538.68676757812;697.909545898438;9380.7109375;471.294219970703;1.95512902736664;1142.92956542969;6469.52294921875;244.67887878418;6;0;0;2;0;0;0;4580.47216796875;8.42955780029297;1.73908746242523;25.5681228637695;Mercier-Hochelaga-Maisonneuve;;
1424;297976.875;5045987.5;9 e Avenue;Beaubien;9 e Avenue;Beaubien;13/04/2004;0;1373.05310058594;14915.78125;833.932556152344;680.868957519531;13400.9794921875;318381.78125;276833.34375;9264619;4;7.22479200363159;9.61017513275146;6.7261528968811;6.52336978912354;9.50308322906494;12.6710071563721;12.5311708450317;16.0417137145996;56.5999984741211;4;14.1999998092651;45.9000015258789;0;0;0;0;0;1;1;1;1;1641.47485351562;244.262817382812;6819.24609375;307.178985595703;0;436.712310791016;6455.06005859375;384.898986816406;4;0;0;2;0;0;0;5902.087890625;8.68306159973145;1.49157810211182;13.7305307388306;Rosemont-La-Petite-Patrie;;
1232;288058.53125;5042971.5;Lachapelle;Salaberry;Lachapelle;Salaberry;26/11/2008;0;386.671875;26195.798828125;6177.31982421875;5360.65087890625;14657.8291015625;872914.1875;840877.5625;2968310.25;4;5.95757722854614;10.1733541488647;8.72863960266113;8.58684062957764;9.59272956848145;13.6795930862427;13.642201423645;14.9035034179688;84.0999984741211;4;21;81.9000015258789;1;1;1;1;0;0;1;1;0;2128.84448242188;4.97860813140869;6459.94189453125;205.782470703125;15261.61328125;51.4456176757812;2345.3994140625;124.465202331543;6;1;1;6;0;0;1;11521.21875;9.3519458770752;2.61957979202271;3.86671876907349;Ahuntsic-Cartierville;;
845;297358.78125;5046434;Bélair;Saint-Michel;BÚlair;Saint-Michel;07/04/2004;0;922.948425292969;45143.07421875;3318.556640625;2451.44995117188;39373.0703125;1421278.125;626062.375;12259045;3;6.8275728225708;10.7175922393799;8.10728454589844;7.80443477630615;10.5808372497559;14.1670665740967;13.3472051620483;16.3217754364014;61.5999984741211;3;20.5;56.2999992370605;1;0;0;0;1;1;1;1;0.5;19461.728515625;0;3361.37670898438;596.765869140625;22319.970703125;311.356109619141;0;14.8264808654785;6;0;0;1;0;0;0;6490.63916015625;8.77811622619629;4.51430749893188;9.22948455810547;Villeray-Saint-Michel-Parc-Extension;;
9030;298410.5625;5048834;Jean-Talon;Lisieux;Jean-Talon;Lisieux;30/09/2009;0;1705.8251953125;14786.044921875;1334.50085449219;915.833923339844;12535.7099609375;375618.125;385266.21875;7122623;4;7.44180393218994;9.60143947601318;7.19631290435791;6.81983518600464;9.4363374710083;12.8363275527954;12.8616895675659;15.7787866592407;58.0999984741211;4;14.5;48.9000015258789;0;0;0;0;0;0;1;1;0.5;1547.57238769531;598.311828613281;6921.087890625;200.498107910156;403.714538574219;548.98291015625;5913.67041015625;358.032348632812;4;0;0;1;0;0;0;8650.5595703125;9.06537914276123;1.47860443592072;17.0582523345947;St-LÚonard;;
104;292655.15625;5039591;Décarie;Paré inter. Est;DÚcarie;ParÚ inter. Est;10/06/2009;0;1225.06066894531;38451.140625;3292.333984375;5817.37890625;29341.427734375;349572.40625;1968602.375;12130262;3;7.11074590682983;10.5571441650391;8.09935188293457;8.66860485076904;10.2867555618286;12.7644662857056;14.4928340911865;16.3112144470215;70.1999969482422;4;17.6000003814697;60.5;0;0;0;0;1;1;1;1;0;0;175.249404907227;6512.73486328125;834.119750976562;29335.89453125;187.045028686523;2602.51171875;28.6465358734131;4;0;0;0;0;0;0;6622.48095703125;8.79822540283203;3.84511399269104;12.2506065368652;C¶te-des-Neiges-Notre-Dame-de-Graces;;
1057;296994.59375;5043870.5;Bellechasse;Saint-Hubert;Bellechasse;Saint-Hubert;19/11/2003;0;3873.24609375;22940.5546875;2381.47680664062;1959.44287109375;18599.634765625;3278654.5;2121461.25;34421296;3;8.26184844970703;10.0406618118286;7.77547597885132;7.58041477203369;9.83089733123779;15.0029439926147;14.5676164627075;17.3541851043701;45.9000015258789;4;11.5;40.4000015258789;0;1;0;1;1;1;1;1;0;0;1726.85339355469;6461.13720703125;644.292358398438;9304.841796875;573.120544433594;7174.57568359375;928.979736328125;2;0;0;0;0;0;0;4286.2900390625;8.36317729949951;2.29405546188354;38.7324600219727;Rosemont-La-Petite-Patrie;;
454;300453.625;5040699;Notre-Dame;Saint-Laurent;Notre-Dame;Saint-Laurent;25/11/2008;1;8136.50244140625;11243.416015625;2420.35766601562;4005.73681640625;4817.32177734375;4744214.5;7806349;19434656;4;9.00411605834961;9.32753753662109;7.79167079925537;8.29548263549805;8.47997283935547;15.3724355697632;15.8704481124878;16.7825679779053;57.5999984741211;4;14.3999996185303;46.9000015258789;0;0;0;1;1;0;1;1;0.5;0;1959.58520507812;3039.39331054688;1810.50427246094;3489.27392578125;1987.74487304688;4714.74853515625;2378.66796875;4;0;0;1;0;0;0;1296.48498535156;7.16741180419922;1.12434160709381;81.3650207519531;Ville-Marie;;
614;300608.3125;5042363;Alexandre-DeSève;Sainte-Catherine;Alexandre-DeSÞve;Sainte-Catherine;24/04/2009;0;9966.58984375;10963.953125;1172.08410644531;967.466064453125;8824.40234375;3280593;1473216.125;21250032;3;9.20699405670166;9.3023681640625;7.06653881072998;6.87468004226685;9.08527565002441;15.0035352706909;14.2029581069946;16.8718681335449;53.5;4;13.3999996185303;44.5999984741211;0;0;0;0;0;1;1;1;1;1100.56713867188;4607.212890625;0;487.980895996094;1523.70935058594;4166.34716796875;8339.6767578125;705.048278808594;2;0;0;0;0;0;0;2535.3701171875;7.83809471130371;1.09639525413513;99.665901184082;Ville-Marie;;
934;302569.15625;5051926.5;Pierre-Bernard;Sherbrooke;Pierre-Bernard;Sherbrooke;02/11/2004;0;804.133850097656;30756.435546875;1397.11901855469;822.417602539062;28536.8984375;277800.96875;196788.03125;9535548;3;6.68976593017578;10.333854675293;7.24216794967651;6.71224784851074;10.2589530944824;12.5346603393555;12.1898822784424;16.0705375671387;82.4000015258789;4;20.6000003814697;66.6999969482422;1;1;0;1;1;0;0;0;1;0;299.212585449219;15194.908203125;194.488189697266;2303.76000976562;175.787399291992;13257.767578125;134.645660400391;5;0;0;3;0;0;0;12164.884765625;9.40630912780762;3.07564353942871;8.04133892059326;Mercier-Hochelaga-Maisonneuve;;
1282;291601.59375;5045990;Henri-Bourassa;Saint-Denis;Henri-Bourassa;Saint-Denis;10/11/2003;0;5388.78515625;39369.69140625;987.084655761719;2366.93603515625;36015.66796875;1566705.375;2341836.25;109899864;2;8.59207534790039;10.5807523727417;6.89475584030151;7.76935195922852;10.4917087554932;14.2644853591919;14.6664457321167;18.515079498291;96.3000030517578;4;24.1000003814697;85.3000030517578;1;1;0;1;1;1;1;1;1;0;590.783020019531;20971.671875;1312.38232421875;2749.36669921875;1734.3701171875;15648.650390625;1751.24963378906;8;0;0;0;0;0;0;9576.23046875;9.1670389175415;3.93696904182434;53.8878517150879;Ahuntsic-Cartierville;;
206;298465.40625;5035945.5;Église;La Vérendrye;?glise;La VÚrendrye;22/09/2009;0;165.183166503906;43079.50390625;2074.619140625;6658.20751953125;34346.67578125;253724;179778.890625;4729406.5;4;5.10705518722534;10.6708030700684;7.63753318786621;8.8036060333252;10.444260597229;12.4440021514893;12.0994825363159;15.3693103790283;99.5;4;24.8999996185303;44.4000015258789;1;0;0;0;0;0;1;1;0;0;0;16833.37109375;27.0010948181152;11720.1318359375;15.8829965591431;14525.9990234375;122.299072265625;6;1;1;2;0;0;0;4349.47998046875;8.37781143188477;4.30795049667358;1.65183162689209;Verdun;;
901;297470.40625;5047532.5;Everett;Pie-IX;Everett;Pie-IX;15/10/2002;0;972.486206054688;45542.80078125;2009.09484863281;2237.85327148438;41295.8515625;722361.625;520517.75;27653206;3;6.87985610961914;10.7264080047607;7.60544013977051;7.71327209472656;10.6285171508789;13.4902811050415;13.1625785827637;17.1352519989014;75.1999969482422;4;18.7999992370605;77.1999969482422;1;1;0;1;1;0;0;0;0;21473.4453125;306.294860839844;3665.10620117188;3.82868599891663;18504.560546875;390.525939941406;1899.68872070312;271.836700439453;6;0;0;0;1;0;0;7521.39306640625;8.92550659179688;4.55428028106689;9.72486209869385;Villeray-Saint-Michel-Parc-Extension;;
16909;277446.84375;5039313;Pierrefonds;René-Émard;Pierrefonds;RenÚ-?mard;02/12/2008;0;961.910034179688;25633.59765625;2017.51904296875;1686.20166015625;21929.876953125;461245;460194.8125;10318187;4;6.86892080307007;10.1516590118408;7.60962390899658;7.4302339553833;9.99560546875;13.0416851043701;13.0394048690796;16.1494197845459;83.4000015258789;4;20.8999996185303;66.8000030517578;0;0;1;1;1;0;0;0;0;1064.28759765625;130.152725219727;10276.390625;244.036361694336;1212.3623046875;361.987274169922;13080.556640625;225.733642578125;6;2;1;2;0;0;1;21819.501953125;9.99055957794189;2.56335973739624;9.61910057067871;Pierrefonds-Roxboro;;
598;298816.59375;5042625.5;Rachel;Saint-Hubert;Rachel;Saint-Hubert;09/12/2004;0;3532.83471679688;19656.2421875;1620.71997070312;1582.97399902344;16452.548828125;1165208.25;1383582.75;28790352;3;8.16985607147217;9.88615036010742;7.39062595367432;7.36706113815308;9.70823574066162;13.968409538269;14.1401872634888;17.1755504608154;68.8000030517578;4;17.2000007629395;53.0999984741211;0;1;0;1;1;0;0;0;1;4538.95947265625;1697.41662597656;5152.33251953125;712.086975097656;5416.5546875;607.205932617188;4548.39599609375;516.125061035156;4;2;1;0;0;0;0;2439.89794921875;7.79971170425415;1.96562421321869;35.3283462524414;Plateau-Mont-Royal;;
1470;293454.75;5047654.5;Lorimier;Sauvé;Lorimier;SauvÚ;07/11/2003;0;920.732299804688;13709.2568359375;2115.375;783.095520019531;10810.7861328125;438850.1875;187062.78125;4506040.5;5;6.8251690864563;9.52582740783691;7.65698719024658;6.66325521469116;9.28829956054688;12.9919128417969;12.1392002105713;15.3209285736084;53.4000015258789;4;13.3999996185303;44.2999992370605;0;0;0;0;0;0;0;0;0.5;1098.36779785156;304.342468261719;4586.7021484375;196.474258422852;3259.50805664062;238.851058959961;4764.6787109375;181.064514160156;4;0;0;2;0;0;0;9421.396484375;9.15073871612549;1.37092566490173;9.20732307434082;Ahuntsic-Cartierville;;
576;298486.5;5043768.5;Fabre;Saint-Joseph;Fabre;Saint-Joseph;09/12/2003;0;1740.29541015625;33556.2890625;2782.34399414062;1946.62158203125;28827.32421875;929722.4375;894997.9375;22635194;3;7.46181011199951;10.4209804534912;7.93104887008667;7.57385110855103;10.269079208374;13.7426414489746;13.7045774459839;16.9350166320801;69;4;17.2999992370605;55.9000015258789;1;0;0;0;0;0;1;1;1;2868.9736328125;110.203407287598;15389.521484375;101.019790649414;1854.89599609375;844.892761230469;13442.8994140625;684.179504394531;6;0;0;0;0;0;0;3625.37109375;8.19571208953857;3.35562896728516;17.4029541015625;Plateau-Mont-Royal;;
499;299673;5041649.5;Ontario;Sanguinet;Ontario;Sanguinet;24/04/2009;0;13910.8212890625;9283.3037109375;888.002685546875;1253.53405761719;7141.7666015625;4357312;3659330;54730804;3;9.5404224395752;9.13597297668457;6.78897476196289;7.13372182846069;8.8737154006958;15.2873659133911;15.1127910614014;17.8179378509521;53.2000007629395;4;13.3000001907349;45.4000015258789;0;0;0;0;0;0;1;1;1;0;3750.72216796875;4684.36328125;1835.81787109375;1837.58947753906;2276.68334960938;2761.35083007812;6047.59765625;2;0;0;0;0;0;0;1487.77502441406;7.30503702163696;0.928330361843109;139.108215332031;Ville-Marie;;
349;299220.03125;5041309.5;Milton;Saint-Urbain;Milton;Saint-Urbain;01/04/2009;0;3642.26684570312;16960.748046875;232.660400390625;1833.91137695312;14894.17578125;134867.53125;2059893;27782652;3;8.20036220550537;9.73865699768066;5.44958019256592;7.51420593261719;9.60872554779053;11.812047958374;14.5381650924683;17.1399211883545;60.5999984741211;4;15.1999998092651;47.9000015258789;0;0;0;0;0;0;1;1;1;15355.5859375;1295.64855957031;1605.16125488281;643.718933105469;0;579.675476074219;0;1123.22387695312;2;0;0;2;0;0;0;1085.91101074219;6.99017477035522;1.69607484340668;36.4226684570312;Plateau-Mont-Royal;;
930;301754.3125;5049098.5;Langelier;Marseille;Langelier;Marseille;16/06/2009;0;2122.634765625;13455.8115234375;1868.25988769531;1855.59985351562;9731.9521484375;961337.125;1097370.375;10955941;4;7.66041278839111;9.50716590881348;7.53276300430298;7.52596282958984;9.18317031860352;13.7760801315308;13.9084272384644;16.2093925476074;72.3000030517578;4;18.1000003814697;63;1;0;0;0;0;0;0;0;1;3926.42041015625;713.151428222656;3032.9833984375;168.196090698242;3600.87646484375;684.55810546875;2895.53149414062;556.729064941406;6;0;0;0;0;0;0;9221.587890625;9.12930297851562;1.34558117389679;21.2263469696045;Mercier-Hochelaga-Maisonneuve;;
1764;295862.8125;5033809.5;Newman;Senkus;Newman;Senkus;02/09/2009;0;930.884094238281;27798.36328125;3293.26391601562;3745.57373046875;20759.525390625;893218.375;884483.3125;10425338;3;6.8361349105835;10.2327318191528;8.09963417053223;8.2283296585083;9.94075965881348;13.7025861740112;13.6927585601807;16.1597499847412;121.599998474121;4;30.3999996185303;83.8000030517578;1;0;0;0;1;0;0;0;0;3070.84716796875;275.287078857422;11111.4951171875;303.929656982422;1657.84631347656;151.169204711914;11958.173828125;200.498107910156;8;2;1;0;0;0;0;7252.73095703125;8.88913345336914;2.77983641624451;9.30884075164795;Lasalle;;
1296;293937.34375;5045061.5;Crémazie;Saint-Denis inter. Nord;CrÚmazie;Saint-Denis inter. Nord;26/11/2003;0;2262.51513671875;37199.26953125;2351.33154296875;2803.5107421875;32044.427734375;140925.109375;2326167.75;46546428;3;7.72423219680786;10.5240440368652;7.76273679733276;7.93862819671631;10.3748788833618;11.8559837341309;14.6597328186035;17.6559600830078;48.2999992370605;2;24.2000007629395;36.5;1;1;0;1;1;0;1;1;0;12676.0888671875;168.564865112305;24523.181640625;1078.81518554688;0;59.9341735839844;0;955.200927734375;5;0;0;0;0;0;0;7183.1220703125;8.87948894500732;3.71992683410645;22.625150680542;Ahuntsic-Cartierville;;
287;298250.4375;5038758.5;Atwater;Tupper;Atwater;Tupper;14/05/2009;0;3878.4931640625;28353.84765625;2517.07592773438;2451.96313476562;23384.80859375;3318882.5;2616646.25;25824506;3;8.26320171356201;10.2525177001953;7.83085298538208;7.8046441078186;10.0598421096802;15.0151386260986;14.7774038314819;17.0668334960938;82.6999969482422;4;20.7000007629395;69.4000015258789;1;0;1;1;0;1;0;1;0;10646.8779296875;655.456298828125;1668.74877929688;1048.73010253906;16038.220703125;423.409698486328;0;1750.89697265625;6;0;0;0;0;0;1;1772.32604980469;7.48004817962646;2.83538484573364;38.7849311828613;Westmount;;
1671;294685.125;5052892;Lacordaire;Léger;Lacordaire;LÚger;13/03/2009;0;1820.91931152344;29310.708984375;4425.45068359375;3670.75341796875;21214.505859375;2433362;1861210;14971138;2;7.50709676742554;10.2857084274292;8.39512729644775;8.20815181732178;9.96243953704834;14.7047843933105;14.4367370605469;16.521635055542;148.800003051758;4;37.2000007629395;83.1999969482422;1;0;0;0;0;0;0;0;0;1720.78918457031;344.124359130859;11764.982421875;280.141418457031;4502.5009765625;821.40234375;11322.4375;375.251159667969;6;1;1;5;0;0;0;13464.4638671875;9.50780963897705;2.93107080459595;18.209192276001;MontrÚal-Nord;;
960;303254.625;5051289;Hochelaga;Ormeaux des;Hochelaga;Ormeaux des;02/06/2009;0;2053.67431640625;16150.591796875;1625.91064453125;2096.140625;12428.5400390625;903162.75;991631.9375;10395613;4;7.62738609313965;9.68971157073975;7.39382314682007;7.64785289764404;9.42775058746338;13.7136583328247;13.8071069717407;16.1568946838379;64.4000015258789;4;16.1000003814697;53.9000015258789;0;0;0;0;0;0;0;0;0.5;2881.06298828125;763.610290527344;5042.3125;440.673767089844;2121.46069335938;654.282836914062;6105.75537109375;195.107467651367;4;0;0;0;0;0;0;11768.376953125;9.37317085266113;1.61505913734436;20.5367431640625;Mercier-Hochelaga-Maisonneuve;;
1299;294275.78125;5045465.5;Crémazie;Saint-Hubert inter. Sud;CrÚmazie;Saint-Hubert inter. Sud;25/05/2004;0;357.005676269531;40546.41796875;4984.01025390625;4162.63720703125;31399.771484375;316922.65625;304704.53125;5181334.5;4;5.87775182723999;10.6102027893066;8.51399040222168;8.33390426635742;10.3545560836792;12.6664133071899;12.6270980834961;15.4605731964111;81.0999984741211;3;27;56.7999992370605;1;0;0;0;0;1;1;1;0;11265.9921875;106.415153503418;0;58.3566970825195;9379.876953125;144.175369262695;19900.548828125;48.0584564208984;5;1;1;1;0;0;0;7224.22900390625;8.8851957321167;4.05464172363281;3.57005667686462;Villeray-Saint-Michel-Parc-Extension;;
580;298085.96875;5042828.5;Gilford;Saint-Denis;Gilford;Saint-Denis;02/12/2003;0;4095.89331054688;38239.39453125;1065.03637695312;1141.47436523438;36032.8828125;2288423.25;1013000.375;90226992;3;8.31774044036865;10.5516223907471;6.97076416015625;7.04007577896118;10.4921865463257;14.6433744430542;13.8284273147583;18.3178386688232;63.0999984741211;3;21;44.5999984741211;0;0;1;1;1;0;1;1;1;21550.42578125;344.385650634766;2033.25134277344;583.15966796875;14650.6201171875;2181.10913085938;5.09586811065674;987.238830566406;5;0;0;0;0;0;1;2851.68896484375;7.95566654205322;3.82393956184387;40.9589347839355;Plateau-Mont-Royal;;
17635;297791.125;5048341.5;Viau;Viterbe;Viau;Viterbe;23/06/2009;0;684.55810546875;28477.8515625;1625.91064453125;1551.75891113281;25300.181640625;293113.71875;235474.75;8340568;4;6.52877378463745;10.2568817138672;7.39382314682007;7.34714412689209;10.1385669708252;12.5883159637451;12.3693590164185;15.9366416931152;62.0999984741211;3;20.7000007629395;53.7000007629395;1;0;0;0;1;1;1;1;0;13723.4814453125;198.471389770508;0;198.471389770508;13544.4326171875;131.192962646484;1209.93786621094;156.422378540039;6;0;0;2;0;0;0;8247.2900390625;9.01764011383057;2.84778523445129;6.8455810546875;St-LÚonard;;
16917;275793.71875;5037407.5;Pierrefonds;Sainte-Anne;Pierrefonds;Sainte-Anne;13/01/2009;0;568.949035644531;23355.314453125;1999.0849609375;1773.95336914062;19582.27734375;310065.34375;248436.34375;6123226.5;4;6.34379100799561;10.0585803985596;7.60044479370117;7.48096609115601;9.88237953186035;12.6445379257202;12.4229421615601;15.6275997161865;99.3000030517578;4;24.7999992370605;59.5999984741211;0;1;0;1;1;0;0;0;0;1461.27062988281;186.509780883789;10306.0224609375;190.27766418457;935.963623046875;67.8217391967773;10652.05859375;124.339859008789;6;2;1;1;0;0;0;23622.109375;10.069938659668;2.33553147315979;5.68949031829834;Pierrefonds-Roxboro;;
908;297237.21875;5047680;Pie-IX;Villeray;Pie-IX;Villeray;08/10/2002;0;1259.63757324219;43936.51953125;2103.58203125;2401.96240234375;39430.97265625;962761.75;586796.25;35968296;3;7.13857889175415;10.6905012130737;7.65139722824097;7.78404092788696;10.5823068618774;13.7775611877441;13.2824325561523;17.3981475830078;77.1999969482422;4;19.2999992370605;68;1;1;0;1;1;0;0;0;0;20623.060546875;516.87255859375;2695.36987304688;114.860572814941;18867.58984375;424.984130859375;1750.49853515625;202.920349121094;6;0;0;0;0;0;0;7722.037109375;8.95183372497559;4.39365196228027;12.5963754653931;Villeray-Saint-Michel-Parc-Extension;;
844;299159.03125;5047917;Beaubien;Viau;Beaubien;Viau;08/05/2007;0;1537.81127929688;26602.12109375;1428.5341796875;1666.23852539062;23507.34765625;605396.875;641704.5625;20666356;3;7.33811521530151;10.1887464523315;7.26440382003784;7.41832399368286;10.0650682449341;13.3136396408081;13.371883392334;16.8440189361572;63.4000015258789;4;15.8999996185303;49.5999984741211;0;0;0;0;0;0;0;0;0;9372.0146484375;603.103881835938;5877.9912109375;254.920211791992;7943.48046875;476.680053710938;3408.634765625;203.107162475586;4;0;0;4;0;0;0;7693.4912109375;8.94812965393066;2.66021203994751;15.3781127929688;Rosemont-La-Petite-Patrie;;
505;299634.25;5042224.5;Saint-André;Sherbrooke;Saint-AndrÚ;Sherbrooke;22/04/2009;0;4775.34375;21293.314453125;1036.21850585938;913.04541015625;19344.05078125;1771125.5;1650265.875;15914586;3;8.47122097015381;9.96614837646484;6.9433331489563;6.81678581237793;9.87014007568359;14.3871259689331;14.3164472579956;16.5827465057373;61.7000007629395;4;15.3999996185303;56.4000015258789;0;0;0;0;0;0;0;0;1;0;2650.41430664062;10862.69921875;328.428039550781;0;1302.21716308594;10430.615234375;494.2841796875;4;0;0;0;0;0;0;2037.40905761719;7.61943435668945;2.12933135032654;47.7534370422363;Plateau-Mont-Royal;;
1237;288634.8125;5043629.5;O'Brien;Salaberry;O'Brien;Salaberry;18/06/2009;0;870.180969238281;28314.75390625;3593.697265625;4717.298828125;20003.7578125;755537;710388.6875;7826229.5;4;6.76870107650757;10.2511377334595;8.18693733215332;8.45899200439453;9.9036750793457;13.5351839065552;13.4735679626465;15.8729906082153;73.5999984741211;4;18.3999996185303;63.2999992370605;0;1;0;1;1;0;1;1;0.5;3542.54150390625;173.369400024414;12520.390625;48.3433876037598;4207.5673828125;330.068664550781;8044.2548828125;318.399566650391;4;0;0;0;0;0;0;11145.4736328125;9.31878852844238;2.83147549629211;8.70180988311768;Ahuntsic-Cartierville;;
402;299579.125;5039666;Peel;Saint-Antoine;Peel;Saint-Antoine;05/10/2009;0;11923.9619140625;38197.12109375;3286.10083007812;4640.09619140625;30270.923828125;11952860;16052569;189138192;2;9.38630485534668;10.5505151748657;8.09745693206787;8.44248962402344;10.3179426193237;16.296480178833;16.5913791656494;19.0579872131348;91;4;22.7999992370605;77.1999969482422;1;0;0;0;0;0;1;1;0;7722.7177734375;3027.67260742188;11533.681640625;3414.4677734375;10618.974609375;1844.42236328125;8321.74609375;3637.39892578125;4;0;0;0;0;0;0;649.184020996094;6.47571611404419;3.81971216201782;119.239616394043;Ville-Marie;;
1128;295672.84375;5043982.5;Casgrain;Jean-Talon;Casgrain;Jean-Talon;02/10/2003;0;2787.3115234375;48009.94921875;7392.2685546875;7307.7001953125;33309.98046875;4365138.5;4678752.5;44841488;3;7.93283319473267;10.77916431427;8.90818977355957;8.89668369293213;10.4136123657227;15.2891607284546;15.3585424423218;17.6186447143555;62.2999992370605;4;15.6000003814697;52.9000015258789;0;1;1;1;1;0;1;1;1;6158.5654296875;507.825225830078;15461.083984375;855.284606933594;15361.591796875;1046.19641113281;11028.70703125;378.005249023438;4;0;0;1;0;0;1;5186.97607421875;8.55390644073486;4.80099487304688;27.8731155395508;Villeray-Saint-Michel-Parc-Extension;;
50;295287.25;5037445.5;Girouard;Monkland;Girouard;Monkland;27/01/2009;1;6821.73681640625;15446.52734375;2672.39501953125;2603.60498046875;10170.52734375;4079169;3852269.25;35907876;4;8.8278694152832;9.64513874053955;7.8907299041748;7.86465215682983;9.22724914550781;15.2214040756226;15.1641731262207;17.3964672088623;61.2999992370605;4;15.3000001907349;51.4000015258789;0;0;0;1;1;0;0;0;0.5;3564.5830078125;3862.0712890625;3579.17504882812;576.484802246094;4410.9111328125;1463.81921386719;3891.85766601562;919.361389160156;2;0;0;1;0;0;0;4837.67919921875;8.48418998718262;1.54465270042419;68.2173690795898;C¶te-des-Neiges-Notre-Dame-de-Graces;;
1146;293502.0625;5047189;Charland;Papineau;Charland;Papineau;03/11/2003;0;624.542053222656;73984.8359375;11726.15234375;12263.6220703125;49995.0625;2968976.5;1541843.875;24472880;3;6.43701887130737;11.2116146087646;9.36957740783691;9.41439342498779;10.8196802139282;14.9037275314331;14.2484903335571;17.0130767822266;82;3;27.2999992370605;70.5;1;0;0;0;0;1;1;1;0;24775.30859375;236.313201904297;12511.685546875;118.156600952148;36697.84375;253.192718505859;0;16.8795146942139;7;1;1;0;0;0;0;9028.833984375;9.10817813873291;7.39848375320435;6.24542045593262;Villeray-Saint-Michel-Parc-Extension;;
340;299245.4375;5040529;Maisonneuve;Union;Maisonneuve;Union;11/03/2009;0;7494.6005859375;13394.744140625;1516.60620117188;1615.76892089844;10262.369140625;4926872;1044349.1875;37578644;3;8.92193794250488;9.50261783599854;7.3242301940918;7.38756608963013;9.23623943328857;15.4102153778076;13.8589038848877;17.4419460296631;66.0999984741211;4;16.5;56.9000015258789;0;1;0;1;1;0;0;0;1;6379.46826171875;1692.65576171875;7015.27587890625;1906.98010253906;0;3248.61645507812;0;646.348083496094;3;0;0;1;0;0;0;305.066009521484;5.72052812576294;1.33947443962097;74.9460067749023;Ville-Marie;;
655;300496;5043391.5;Fullum;Ontario;Fullum;Ontario;23/05/2006;0;2725.36645507812;16094.6640625;1562.38708496094;2116.26147460938;12416.015625;1070905.875;1477139.125;14425850;4;7.91035795211792;9.68624305725098;7.35397005081177;7.65740585327148;9.42674160003662;13.884015083313;14.2056179046631;16.4845314025879;57.2000007629395;4;14.3000001907349;45.4000015258789;0;0;0;0;0;0;0;0;1;3219.39428710938;1131.59704589844;6205.7001953125;391.706665039062;2741.677734375;783.413330078125;3927.89184570312;418.649444580078;4;0;0;0;0;0;0;3404.82397460938;8.13294887542725;1.60946643352509;27.2536640167236;Ville-Marie;;
1145;293888.3125;5047862;Charland;Lille;Charland;Lille;06/11/2003;0;1663.55688476562;16176.1171875;3503.83422851562;4341.38427734375;8330.8984375;1502338.75;2016914.625;7435571.5;4;7.41671323776245;9.69129085540771;8.16161346435547;8.37594890594482;9.0277271270752;14.2225341796875;14.5170793533325;15.8217859268188;52.4000015258789;4;13.1000003814697;43.5999984741211;0;0;0;0;0;0;0;0;0;4088.63256835938;451.32373046875;6006.57275390625;410.294311523438;441.076721191406;309.585693359375;5639.8349609375;492.353149414062;4;0;0;3;0;0;0;9330.62109375;9.14105701446533;1.61761176586151;16.6355686187744;Villeray-Saint-Michel-Parc-Extension;;
